"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1961-06",97.15784,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1961-07",97.06767,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1961-08",96.98736,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1961-09",96.94371,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1961-10",96.97765,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1961-11",97.10481,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1961-12",97.37694,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-01",97.85017,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-02",98.40829,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-03",98.90966,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-04",99.24913,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-05",99.47685,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-06",99.65764,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-07",99.84206,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-08",100.0845,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-09",100.4641,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-10",101.0474,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-11",101.714,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1962-12",102.3098,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-01",102.7177,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-02",102.9977,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-03",103.2133,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-04",103.3846,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-05",103.5061,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-06",103.5315,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-07",103.4079,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-08",103.2063,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-09",103.0058,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-10",102.8545,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-11",102.731,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1963-12",102.5996,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-01",102.4384,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-02",102.2749,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-03",102.1585,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-04",102.1346,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-05",102.1727,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-06",102.2402,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-07",102.3148,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-08",102.3679,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-09",102.3592,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-10",102.2539,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-11",102.1003,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1964-12",101.9529,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-01",101.8422,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-02",101.7392,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-03",101.5905,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-04",101.345,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-05",101.0268,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-06",100.6552,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-07",100.2375,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-08",99.81522,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-09",99.44511,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-10",99.18594,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-11",99.03208,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1965-12",99.00121,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-01",99.11649,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-02",99.26579,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-03",99.30434,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-04",99.12342,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-05",98.82964,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-06",98.55941,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-07",98.40616,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-08",98.32405,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-09",98.24071,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-10",98.09879,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-11",97.89886,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1966-12",97.64108,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-01",97.32506,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-02",97.00739,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-03",96.76908,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-04",96.68449,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-05",96.71108,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-06",96.81496,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-07",96.98545,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-08",97.17221,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-09",97.32792,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-10",97.43463,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-11",97.56123,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1967-12",97.82426,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-01",98.32904,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-02",98.97421,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-03",99.64827,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-04",100.2859,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-05",100.895,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-06",101.4992,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-07",102.1082,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-08",102.6929,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-09",103.1893,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-10",103.5255,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-11",103.7379,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1968-12",103.8382,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-01",103.8052,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-02",103.6878,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-03",103.5152,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-04",103.2914,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-05",103.0442,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-06",102.8006,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-07",102.5852,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-08",102.4151,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-09",102.3237,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-10",102.3399,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-11",102.3875,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1969-12",102.3603,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-01",102.1659,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-02",101.844,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-03",101.4262,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-04",100.9239,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-05",100.4115,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-06",99.97749,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-07",99.68607,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-08",99.45958,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-09",99.20155,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-10",98.85454,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-11",98.48965,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1970-12",98.22978,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-01",98.19078,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-02",98.31757,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-03",98.56944,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-04",98.93954,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-05",99.3493,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-06",99.71924,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-07",100.0002,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-08",100.2441,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-09",100.5203,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-10",100.8675,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-11",101.215,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1971-12",101.4542,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-01",101.511,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-02",101.5259,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-03",101.7007,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-04",102.1882,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-05",102.8206,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-06",103.3747,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-07",103.6907,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-08",103.8701,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-09",104.0468,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-10",104.2952,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-11",104.5403,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1972-12",104.637,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-01",104.4509,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-02",104.0895,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-03",103.6658,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-04",103.2372,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-05",102.8071,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-06",102.3445,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-07",101.805,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-08",101.1846,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-09",100.4695,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-10",99.66794,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-11",98.93583,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1973-12",98.51167,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-01",98.5821,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-02",98.83941,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-03",98.87881,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-04",98.40889,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-05",97.6798,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-06",97.03688,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-07",96.73332,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-08",96.65672,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-09",96.66177,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-10",96.67607,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","1974-11",96.72425,
